obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('982',)",3.532330036,29,13,1026.483739,29,13,14,3779218472,3779218544,3773116271,44.63218,-124.30797,0,internal_timestamp,55.8429985,29,29,1564127471,33.72309875,29,29,0,8.306900024,29,29,3773116271
"('983',)",3.53234005,29,13,1026.483747,29,13,14,3779218472,3779218544,3773116271,44.63218,-124.30797,0,internal_timestamp,55.82699966,29,29,1564127471,33.72320175,29,29,0,8.306900024,29,29,3773116271
"('984',)",3.53234005,29,13,1026.48349,29,13,14,3779218472,3779218544,3773116271,44.63218,-124.30797,0,internal_timestamp,55.80899811,29,29,1564127471,33.72299957,29,29,0,8.30700016,29,29,3773116271
"('985',)",3.532330036,29,13,1026.483315,29,13,14,3779218472,3779218544,3773116271,44.63218,-124.30797,0,internal_timestamp,55.79100037,29,29,1564127471,33.72290039,29,29,0,8.307100296,29,29,3773116271
"('986',)",3.532320023,29,13,1026.48314,29,13,14,3779218472,3779218544,3773116271,44.63218,-124.30797,0,internal_timestamp,55.77299881,29,29,1564127471,33.72280121,29,29,0,8.307200432,29,29,3773116271
"('987',)",3.532320023,29,13,1026.482963,29,13,14,3779218472,3779218544,3773116271,44.63218,-124.30797,0,internal_timestamp,55.7519989,29,29,1564127471,33.72269821,29,29,0,8.307200432,29,29,3773116271
"('988',)",3.532320023,29,13,1026.482879,29,13,14,3779218472,3779218544,3773116271,44.63218,-124.30797,0,internal_timestamp,55.73699951,29,29,1564127471,33.72269821,29,29,0,8.307299614,29,29,3773116271
"('989',)",3.53234005,29,13,1026.482873,29,13,14,3779218472,3779218544,3773116271,44.63218,-124.30797,0,internal_timestamp,55.7179985,29,29,1564127471,33.72280121,29,29,0,8.307299614,29,29,3773116271
"('990',)",3.532350063,29,13,1026.482946,29,13,14,3779218472,3779218544,3773116271,44.63218,-124.30797,0,internal_timestamp,55.70000076,29,29,1564127471,33.72299957,29,29,0,8.307299614,29,29,3773116271
"('991',)",3.53237009,29,13,1026.482853,29,13,14,3779218472,3779218544,3773116272,44.63218,-124.30797,0,internal_timestamp,55.68299866,29,29,1564127472,33.72299957,29,29,0,8.30739975,29,29,3773116272
"('992',)",3.532380104,29,13,1026.482837,29,13,14,3779218472,3779218544,3773116272,44.63218,-124.30797,0,internal_timestamp,55.66600037,29,29,1564127472,33.72309875,29,29,0,8.307499886,29,29,3773116272
"('993',)",3.532380104,29,13,1026.482667,29,13,14,3779218472,3779218544,3773116272,44.63218,-124.30797,0,internal_timestamp,55.64899826,29,29,1564127472,33.72299957,29,29,0,8.307600021,29,29,3773116272
"('994',)",3.53237009,29,13,1026.482424,29,13,14,3779218472,3779218544,3773116272,44.63218,-124.30797,0,internal_timestamp,55.63000107,29,29,1564127472,33.72280121,29,29,0,8.307600021,29,29,3773116272
"('995',)",3.532360077,29,13,1026.482328,29,13,14,3779218472,3779218544,3773116272,44.63218,-124.30797,0,internal_timestamp,55.60900116,29,29,1564127472,33.72280121,29,29,0,8.307600021,29,29,3773116272
"('996',)",3.532360077,29,13,1026.482241,29,13,14,3779218472,3779218544,3773116272,44.63218,-124.30797,0,internal_timestamp,55.59000015,29,29,1564127472,33.72280121,29,29,0,8.307600021,29,29,3773116272
"('997',)",3.53237009,29,13,1026.482168,29,13,14,3779218472,3779218544,3773116272,44.63218,-124.30797,0,internal_timestamp,55.57400131,29,29,1564127472,33.72280121,29,29,0,8.307600021,29,29,3773116272
"('998',)",3.53237009,29,13,1026.482163,29,13,14,3779218472,3779218544,3773116272,44.63218,-124.30797,0,internal_timestamp,55.55599976,29,29,1564127472,33.72290039,29,29,0,8.307600021,29,29,3773116272
"('999',)",3.53237009,29,13,1026.482158,29,13,14,3779218472,3779218544,3773116272,44.63218,-124.30797,0,internal_timestamp,55.5379982,29,29,1564127472,33.72299957,29,29,0,8.307600021,29,29,3773116272
"('1000',)",3.53237009,29,13,1026.481993,29,13,14,3779218472,3779218544,3773116272,44.63218,-124.30797,0,internal_timestamp,55.51900101,29,29,1564127472,33.72290039,29,29,0,8.307600021,29,29,3773116272
"('1001',)",3.532360077,29,13,1026.481838,29,13,14,3779218472,3779218544,3773116272,44.63218,-124.30797,0,internal_timestamp,55.5019989,29,29,1564127472,33.72280121,29,29,1,8.307600021,29,29,3773116272
"('1002',)",3.532360077,29,13,1026.481655,29,13,14,3779218472,3779218544,3773116272,44.63218,-124.30797,0,internal_timestamp,55.48300171,29,29,1564127472,33.72269821,29,29,0,8.307700157,29,29,3773116272
"('1003',)",3.532350063,29,13,1026.481479,29,13,14,3779218472,3779218544,3773116272,44.63218,-124.30797,0,internal_timestamp,55.46500015,29,29,1564127472,33.72259903,29,29,0,8.307800293,29,29,3773116272
"('1004',)",3.532350063,29,13,1026.481313,29,13,14,3779218472,3779218544,3773116272,44.63218,-124.30797,0,internal_timestamp,55.44900131,29,29,1564127472,33.72249985,29,29,0,8.307900429,29,29,3773116272
"('1005',)",3.53234005,29,13,1026.481148,29,13,14,3779218472,3779218544,3773116272,44.63218,-124.30797,0,internal_timestamp,55.43000031,29,29,1564127472,33.72240067,29,29,0,8.307900429,29,29,3773116272
"('1006',)",3.532330036,29,13,1026.480799,29,13,14,3779218472,3779218544,3773116273,44.63218,-124.30797,0,internal_timestamp,55.41199875,29,29,1564127473,33.7220993,29,29,0,8.308099747,29,29,3773116273
"('1007',)",3.532320023,29,13,1026.480644,29,13,14,3779218472,3779218544,3773116273,44.63218,-124.30797,0,internal_timestamp,55.39500046,29,29,1564127473,33.72200012,29,29,0,8.308099747,29,29,3773116273
"('1008',)",3.532330036,29,13,1026.480546,29,13,14,3779218472,3779218544,3773116273,44.63218,-124.30797,0,internal_timestamp,55.3769989,29,29,1564127473,33.72200012,29,29,0,8.308199883,29,29,3773116273
"('1009',)",3.53234005,29,13,1026.480444,29,13,14,3779218472,3779218544,3773116273,44.63218,-124.30797,0,internal_timestamp,55.35800171,29,29,1564127473,33.72200012,29,29,0,8.308300018,29,29,3773116273
"('1010',)",3.532350063,29,13,1026.480447,29,13,14,3779218472,3779218544,3773116273,44.63218,-124.30797,0,internal_timestamp,55.34500122,29,29,1564127473,33.7220993,29,29,0,8.308400154,29,29,3773116273
"('1011',)",3.532360077,29,13,1026.480263,29,13,14,3779218472,3779218544,3773116273,44.63218,-124.30797,0,internal_timestamp,55.32500076,29,29,1564127473,33.72200012,29,29,0,8.30850029,29,29,3773116273
"('1012',)",3.532360077,29,13,1026.480156,29,13,14,3779218472,3779218544,3773116273,44.63218,-124.30797,0,internal_timestamp,55.30500031,29,29,1564127473,33.72200012,29,29,0,8.308600426,29,29,3773116273
"('1013',)",3.532360077,29,13,1026.479985,29,13,14,3779218472,3779218544,3773116273,44.63218,-124.30797,0,internal_timestamp,55.2879982,29,29,1564127473,33.72190094,29,29,0,8.308699608,29,29,3773116273
"('1014',)",3.53237009,29,13,1026.47999,29,13,14,3779218472,3779218544,3773116273,44.63218,-124.30797,0,internal_timestamp,55.27199936,29,29,1564127473,33.72200012,29,29,0,8.308699608,29,29,3773116273
"('1015',)",3.53237009,29,13,1026.479916,29,13,14,3779218472,3779218544,3773116273,44.63218,-124.30797,0,internal_timestamp,55.25600052,29,29,1564127473,33.72200012,29,29,0,8.308699608,29,29,3773116273
"('1016',)",3.532360077,29,13,1026.479815,29,13,14,3779218472,3779218544,3773116273,44.63218,-124.30797,0,internal_timestamp,55.23400116,29,29,1564127473,33.72200012,29,29,0,8.308699608,29,29,3773116273
"('1017',)",3.532350063,29,13,1026.479573,29,13,14,3779218472,3779218544,3773116273,44.63218,-124.30797,0,internal_timestamp,55.21500015,29,29,1564127473,33.72180176,29,29,0,8.308699608,29,29,3773116273
"('1018',)",3.53234005,29,13,1026.479419,29,13,14,3779218472,3779218544,3773116273,44.63218,-124.30797,0,internal_timestamp,55.19900131,29,29,1564127473,33.72169876,29,29,0,8.308699608,29,29,3773116273
"('1019',)",3.53234005,29,13,1026.479239,29,13,14,3779218472,3779218544,3773116273,44.63218,-124.30797,0,internal_timestamp,55.18000031,29,29,1564127473,33.72159958,29,29,0,8.308799744,29,29,3773116273
"('1020',)",3.53234005,29,13,1026.479248,29,13,14,3779218472,3779218544,3773116273,44.63218,-124.30797,0,internal_timestamp,55.16500092,29,29,1564127473,33.72169876,29,29,0,8.308799744,29,29,3773116273
"('1021',)",3.53234005,29,13,1026.479161,29,13,14,3779218472,3779218544,3773116273,44.63218,-124.30797,0,internal_timestamp,55.14599991,29,29,1564127473,33.72169876,29,29,0,8.308799744,29,29,3773116273
"('1022',)",3.53234005,29,13,1026.479088,29,13,14,3779218472,3779218544,3773116273,44.63218,-124.30797,0,internal_timestamp,55.13000107,29,29,1564127473,33.72169876,29,29,0,8.308799744,29,29,3773116273
"('1023',)",3.53234005,29,13,1026.479016,29,13,14,3779218472,3779218544,3773116274,44.63218,-124.30797,0,internal_timestamp,55.11100006,29,29,1564127474,33.72169876,29,29,0,8.308699608,29,29,3773116274
"('1024',)",3.532320023,29,13,1026.478851,29,13,14,3779218472,3779218544,3773116274,44.63218,-124.30797,0,internal_timestamp,55.09199905,29,29,1564127474,33.72159958,29,29,0,8.308699608,29,29,3773116274
"('1025',)",3.532299995,29,13,1026.478716,29,13,14,3779218472,3779218544,3773116274,44.63218,-124.30797,0,internal_timestamp,55.07300186,29,29,1564127474,33.7215004,29,29,0,8.30850029,29,29,3773116274
"('1026',)",3.532249928,29,13,1026.478525,29,13,14,3779218472,3779218544,3773116274,44.63218,-124.30797,0,internal_timestamp,55.05599976,29,29,1564127474,33.72129822,29,29,0,8.308199883,29,29,3773116274
"('1027',)",3.532200098,29,13,1026.478337,29,13,14,3779218472,3779218544,3773116274,44.63218,-124.30797,0,internal_timestamp,55.03900146,29,29,1564127474,33.72109985,29,29,0,8.307900429,29,29,3773116274
"('1028',)",3.532160044,29,13,1026.478229,29,13,14,3779218472,3779218544,3773116274,44.63218,-124.30797,0,internal_timestamp,55.01900101,29,29,1564127474,33.72100067,29,29,0,8.307499886,29,29,3773116274
"('1029',)",3.532130003,29,13,1026.478088,29,13,14,3779218472,3779218544,3773116274,44.63218,-124.30797,0,internal_timestamp,55.0019989,29,29,1564127474,33.72090149,29,29,0,8.30739975,29,29,3773116274
"('1030',)",3.532130003,29,13,1026.477925,29,13,14,3779218472,3779218544,3773116274,44.63218,-124.30797,0,internal_timestamp,54.98400116,29,29,1564127474,33.72079849,29,29,0,8.30739975,29,29,3773116274
"('1031',)",3.53215003,29,13,1026.477806,29,13,14,3779218472,3779218544,3773116274,44.63218,-124.30797,0,internal_timestamp,54.9679985,29,29,1564127474,33.72079849,29,29,1,8.307700157,29,29,3773116274
"('1032',)",3.532170057,29,13,1026.477712,29,13,14,3779218472,3779218544,3773116274,44.63218,-124.30797,0,internal_timestamp,54.95399857,29,29,1564127474,33.72079849,29,29,0,8.307900429,29,29,3773116274
"('1033',)",3.532200098,29,13,1026.477646,29,13,14,3779218472,3779218544,3773116274,44.63218,-124.30797,0,internal_timestamp,54.93199921,29,29,1564127474,33.72090149,29,29,0,8.308199883,29,29,3773116274
"('1034',)",3.532210112,29,13,1026.477562,29,13,14,3779218472,3779218544,3773116274,44.63218,-124.30797,0,internal_timestamp,54.91699982,29,29,1564127474,33.72090149,29,29,0,8.308300018,29,29,3773116274
"('1035',)",3.532210112,29,13,1026.477413,29,13,14,3779218472,3779218544,3773116274,44.63218,-124.30797,0,internal_timestamp,54.90200043,29,29,1564127474,33.72079849,29,29,0,8.308300018,29,29,3773116274
"('1036',)",3.532200098,29,13,1026.477317,29,13,14,3779218472,3779218544,3773116274,44.63218,-124.30797,0,internal_timestamp,54.88100052,29,29,1564127474,33.72079849,29,29,0,8.308300018,29,29,3773116274
"('1037',)",3.532180071,29,13,1026.476996,29,13,14,3779218472,3779218544,3773116274,44.63218,-124.30797,0,internal_timestamp,54.86199951,29,29,1564127474,33.72050095,29,29,0,8.308300018,29,29,3773116274
"('1038',)",3.532170057,29,13,1026.476826,29,13,14,3779218472,3779218544,3773116274,44.63218,-124.30797,0,internal_timestamp,54.84500122,29,29,1564127474,33.72040176,29,29,0,8.308400154,29,29,3773116274
"('1039',)",3.532180071,29,13,1026.476816,29,13,14,3779218472,3779218544,3773116275,44.63218,-124.30797,0,internal_timestamp,54.82600021,29,29,1564127475,33.72050095,29,29,0,8.308400154,29,29,3773116275
"('1040',)",3.532190084,29,13,1026.47681,29,13,14,3779218472,3779218544,3773116275,44.63218,-124.30797,0,internal_timestamp,54.81100082,29,29,1564127475,33.72060013,29,29,0,8.30850029,29,29,3773116275
"('1041',)",3.532190084,29,13,1026.476728,29,13,14,3779218472,3779218544,3773116275,44.63218,-124.30797,0,internal_timestamp,54.79299927,29,29,1564127475,33.72060013,29,29,0,8.30850029,29,29,3773116275
"('1042',)",3.532180071,29,13,1026.476573,29,13,14,3779218472,3779218544,3773116275,44.63218,-124.30797,0,internal_timestamp,54.77299881,29,29,1564127475,33.72050095,29,29,0,8.308400154,29,29,3773116275
"('1043',)",3.532140017,29,13,1026.476381,29,13,14,3779218472,3779218544,3773116275,44.63218,-124.30797,0,internal_timestamp,54.75899887,29,29,1564127475,33.72029877,29,29,0,8.308199883,29,29,3773116275
"('1044',)",3.532089949,29,13,1026.47619,29,13,14,3779218472,3779218544,3773116275,44.63218,-124.30797,0,internal_timestamp,54.73799896,29,29,1564127475,33.7201004,29,29,0,8.307800293,29,29,3773116275
"('1045',)",3.532010078,29,13,1026.47604,29,13,14,3779218472,3779218544,3773116275,44.63218,-124.30797,0,internal_timestamp,54.72000122,29,29,1564127475,33.71989822,29,29,0,8.307200432,29,29,3773116275
"('1046',)",3.531889915,29,13,1026.475796,29,13,14,3779218472,3779218544,3773116275,44.63218,-124.30797,0,internal_timestamp,54.70500183,29,29,1564127475,33.7195015,29,29,0,8.306300163,29,29,3773116275
"('1047',)",3.531729937,29,13,1026.475412,29,13,14,3779218472,3779218544,3773116275,44.63218,-124.30797,0,internal_timestamp,54.68799973,29,29,1564127475,33.71889877,29,29,0,8.305199623,29,29,3773116275
"('1048',)",3.531589985,29,13,1026.475089,29,13,14,3779218472,3779218544,3773116275,44.63218,-124.30797,0,internal_timestamp,54.66999817,29,29,1564127475,33.71839905,29,29,0,8.304200172,29,29,3773116275
"('1049',)",3.531450033,29,13,1026.474966,29,13,14,3779218472,3779218544,3773116275,44.63218,-124.30797,0,internal_timestamp,54.65100098,29,29,1564127475,33.7181015,29,29,0,8.302900314,29,29,3773116275
"('1050',)",3.531270027,29,13,1026.474714,29,13,14,3779218472,3779218544,3773116275,44.63218,-124.30797,0,internal_timestamp,54.63199997,29,29,1564127475,33.71760178,29,29,0,8.301400185,29,29,3773116275
"('1051',)",3.530989885,29,13,1026.474157,29,13,14,3779218472,3779218544,3773116275,44.63218,-124.30797,0,internal_timestamp,54.61600113,29,29,1564127475,33.71659851,29,29,0,8.29940033,29,29,3773116275
"('1052',)",3.530630112,29,13,1026.473276,29,13,14,3779218472,3779218544,3773116275,44.63218,-124.30797,0,internal_timestamp,54.60100174,29,29,1564127475,33.71509933,29,29,0,8.296999931,29,29,3773116275
"('1053',)",3.530250072,29,13,1026.472318,29,13,14,3779218472,3779218544,3773116275,44.63218,-124.30797,0,internal_timestamp,54.58300018,29,29,1564127475,33.71350098,29,29,0,8.294500351,29,29,3773116275
"('1054',)",3.529930115,29,13,1026.471573,29,13,14,3779218472,3779218544,3773116275,44.63218,-124.30797,0,internal_timestamp,54.56700134,29,29,1564127475,33.71220016,29,29,0,8.292200089,29,29,3773116275
"('1055',)",3.529700041,29,13,1026.471192,29,13,14,3779218472,3779218544,3773116276,44.63218,-124.30797,0,internal_timestamp,54.54800034,29,29,1564127476,33.71149826,29,29,0,8.290499687,29,29,3773116276
"('1056',)",3.529580116,29,13,1026.471131,29,13,14,3779218472,3779218544,3773116276,44.63218,-124.30797,0,internal_timestamp,54.52899933,29,29,1564127476,33.7112999,29,29,0,8.289299965,29,29,3773116276
"('1057',)",3.529510021,29,13,1026.471168,29,13,14,3779218472,3779218544,3773116276,44.63218,-124.30797,0,internal_timestamp,54.51399994,29,29,1564127476,33.7112999,29,29,0,8.288599968,29,29,3773116276
"('1058',)",3.529459953,29,13,1026.471254,29,13,14,3779218472,3779218544,3773116276,44.63218,-124.30797,0,internal_timestamp,54.49599838,29,29,1564127476,33.71139908,29,29,0,8.288000107,29,29,3773116276
"('1059',)",3.529409885,29,13,1026.471346,29,13,14,3779218472,3779218544,3773116276,44.63218,-124.30797,0,internal_timestamp,54.47600174,29,29,1564127476,33.71149826,29,29,0,8.28730011,29,29,3773116276
"('1060',)",3.529309988,29,13,1026.471151,29,13,14,3779218472,3779218544,3773116276,44.63218,-124.30797,0,internal_timestamp,54.45800018,29,29,1564127476,33.71120071,29,29,0,8.286499977,29,29,3773116276
"('1061',)",3.529160023,29,13,1026.470848,29,13,14,3779218472,3779218544,3773116276,44.63218,-124.30797,0,internal_timestamp,54.44100189,29,29,1564127476,33.71070099,29,29,0,8.285400391,29,29,3773116276
"('1062',)",3.528970003,29,13,1026.470328,29,13,14,3779218472,3779218544,3773116276,44.63218,-124.30797,0,internal_timestamp,54.42499924,29,29,1564127476,33.7098999,29,29,0,8.284199715,29,29,3773116276
"('1063',)",3.528789997,29,13,1026.469899,29,13,14,3779218472,3779218544,3773116276,44.63218,-124.30797,0,internal_timestamp,54.40800095,29,29,1564127476,33.70920181,29,29,0,8.282899857,29,29,3773116276
"('1064',)",3.528630018,29,13,1026.469598,29,13,14,3779218472,3779218544,3773116276,44.63218,-124.30797,0,internal_timestamp,54.38899994,29,29,1564127476,33.70869827,29,29,0,8.281700134,29,29,3773116276
"('1065',)",3.528510094,29,13,1026.469453,29,13,14,3779218472,3779218544,3773116276,44.63218,-124.30797,0,internal_timestamp,54.37200165,29,29,1564127476,33.70840073,29,29,0,8.280599594,29,29,3773116276
"('1066',)",3.528379917,29,13,1026.469384,29,13,14,3779218472,3779218544,3773116276,44.63218,-124.30797,0,internal_timestamp,54.35200119,29,29,1564127476,33.70819855,29,29,0,8.279399872,29,29,3773116276
"('1067',)",3.528170109,29,13,1026.469191,29,13,14,3779218472,3779218544,3773116276,44.63218,-124.30797,0,internal_timestamp,54.33599854,29,29,1564127476,33.70769882,29,29,0,8.277600288,29,29,3773116276
"('1068',)",3.52779007,29,13,1026.468607,29,13,14,3779218472,3779218544,3773116276,44.63218,-124.30797,0,internal_timestamp,54.31800079,29,29,1564127476,33.70650101,29,29,0,8.274700165,29,29,3773116276
"('1069',)",3.527220011,29,13,1026.467608,29,13,14,3779218472,3779218544,3773116277,44.63218,-124.30797,0,internal_timestamp,54.30099869,29,29,1564127477,33.70449829,29,29,1,8.270400047,29,29,3773116277
"('1070',)",3.526420116,29,13,1026.466104,29,13,14,3779218472,3779218544,3773116277,44.63218,-124.30797,0,internal_timestamp,54.28099823,29,29,1564127477,33.70159912,29,29,0,8.264699936,29,29,3773116277
"('1071',)",3.525540113,29,13,1026.464311,29,13,14,3779218472,3779218544,3773116277,44.63218,-124.30797,0,internal_timestamp,54.26399994,29,29,1564127477,33.69820023,29,29,0,8.258399963,29,29,3773116277
"('1072',)",3.52470994,29,13,1026.462884,29,13,14,3779218472,3779218544,3773116277,44.63218,-124.30797,0,internal_timestamp,54.2480011,29,29,1564127477,33.69530106,29,29,0,8.252300262,29,29,3773116277
"('1073',)",3.524070024,29,13,1026.462071,29,13,14,3779218472,3779218544,3773116277,44.63218,-124.30797,0,internal_timestamp,54.22800064,29,29,1564127477,33.69340134,29,29,0,8.247200012,29,29,3773116277
